,s_0_ma,s_0_me,s_0_vol,s_0_nb,s_0_freq,s_0_ratio,s_0_ratio2,s_1_ma,s_1_me,s_1_vol,s_1_nb,s_1_freq,s_1_ratio,s_1_ratio2,s_2_ma,s_2_me,s_2_vol,s_2_nb,s_2_freq,s_2_ratio,s_2_ratio2,s_3_ma,s_3_me,s_3_vol,s_3_nb,s_3_freq,s_3_ratio,s_3_ratio2,s_4_ma,s_4_me,s_4_vol,s_4_nb,s_4_freq,s_4_ratio,s_4_ratio2,s_5_ma,s_5_me,s_5_vol,s_5_nb,s_5_freq,s_5_ratio,s_5_ratio2,s_6_ma,s_6_me,s_6_vol,s_6_nb,s_6_freq,s_6_ratio,s_6_ratio2,s_7_ma,s_7_me,s_7_vol,s_7_nb,s_7_freq,s_7_ratio,s_7_ratio2,s_8_ma,s_8_me,s_8_vol,s_8_nb,s_8_freq,s_8_ratio,s_8_ratio2,s_9_ma,s_9_me,s_9_vol,s_9_nb,s_9_freq,s_9_ratio,s_9_ratio2,target
1049892705,3072.0,-5.206229896168397,375.0787737712513,6.0,0.008,1.202,1.131,7090.0,2.9192846785886903,429.95111586732867,17.0,0.028,1.457,1.291,2519.1000000000004,-1.6530891151814135,323.2309063665144,9.0,0.014,1.043,1.1,2493.1,1.7425542907618206,324.0930960362375,10.0,0.016,1.058,1.116,1902.5,0.04539924334594424,191.2010542373882,22.0,0.037,1.254,1.185,4444.799999999999,9.07384876918718,621.3414177489793,4.0,0.007,1.105,1.073,12279.0,-0.9609006516558057,572.6116615729192,7.0,0.011,1.873,1.683,4890.700000000001,11.992650122497958,670.73556055481,3.0,0.006,1.066,1.027,3053.3999999999996,-0.12119798003366611,290.69514572774625,11.0,0.017,1.176,1.174,6915.6,12.042382626956217,739.4204394956299,10.0,0.017,1.004,1.151,23385989
1051215459,6849.1,2.9129347844202598,493.9260936649212,15.0,0.025,1.857,1.274,16646.5,-2.894851752470792,819.2443706477417,15.0,0.026,1.386,1.816,3808.8,1.7596206729887836,591.0697361927204,4.0,0.007,1.03,1.064,3582.5,-5.841969300511658,383.5179447244284,15.0,0.025,1.04,1.199,3554.6,2.547974200429993,295.6642430982487,16.0,0.027,1.112,1.321,3361.4,0.4432092798453359,367.41287626034506,18.0,0.029,1.061,1.203,5767.7,2.036299395010083,590.089807076848,20.0,0.033,1.04,1.237,7019.1,0.9560173997100049,676.9446936150164,23.0,0.037,1.046,1.307,3123.8,0.5595440254215915,378.62979831929323,12.0,0.019,1.035,1.212,11300.5,-3.602306628222863,1171.9405520445086,13.0,0.02,1.478,1.118,39027962
1051299690,1201.7,-0.40167663872268794,130.6585826066114,13.0,0.021,1.064,1.189,8948.599999999999,-0.7187546874218763,474.62206973682873,17.0,0.03,1.309,1.543,1147.4,0.033666105564907255,128.85577287444696,11.0,0.017,1.005,1.12,1642.0,1.0810986483558607,152.24165395037696,13.0,0.022,1.077,1.336,2783.3999999999996,-0.390426826219563,126.08229290933916,7.0,0.013,1.26,2.036,2199.5,1.7273712104798253,310.94008990475834,9.0,0.014,1.035,1.099,1016.4,1.6862885618573025,141.21102798384032,5.0,0.009,1.064,1.068,1233.6,-0.24476258729021183,169.48049631044145,17.0,0.028,1.066,1.102,1830.5,1.0618989683505276,161.38452234457404,16.0,0.027,1.235,1.279,3703.4,-1.6496725054582424,266.0684348591554,11.0,0.021,1.635,1.406,37875002
1051817564,3021.5,0.47017549707504874,230.45496643912506,8.0,0.014,1.182,1.189,,,,0.0,0.0,0.0,0.0,2474.3,0.49585840235996065,196.62147853235638,9.0,0.016,1.169,1.624,3213.8,1.9032016133064449,244.12655816258396,14.0,0.026,1.262,1.426,3372.5,0.47649205846569226,145.1286834018522,10.0,0.017,1.878,1.635,1916.3,-0.8073032116131398,278.0249915668193,5.0,0.007,1.072,1.058,2232.5,-2.5460742320961316,208.48725052722662,6.0,0.01,1.069,1.287,,,,0.0,0.0,0.0,0.0,3361.8999999999996,0.8325861235646073,264.4772827388182,9.0,0.016,1.298,1.498,6873.0,1.111448142530958,495.9744226792063,7.0,0.012,1.294,1.495,35389962
1052073345,6153.1,1.7243879268678854,662.9546709279028,18.0,0.036,1.111,1.278,12510.5,-1.2658289028516192,841.9397787395286,19.0,0.033,1.257,1.494,4354.4,-1.8839352677455377,452.2777365103266,13.0,0.024,1.172,1.322,5441.700000000001,-1.2033799436676056,530.2194980766362,16.0,0.028,1.037,1.174,,1.9479722760093379,301.7794176318369,16.0,0.029,1.159,1.536,5582.2,-7.748254195763404,782.5538978006208,6.0,0.01,1.053,1.08,471.7,1.8054199096681722,55.75313696184343,37.0,0.063,1.128,1.15,919.6,-2.3601939967667205,78.29706497872463,21.0,0.034,1.353,1.232,4934.7,-1.3751437476042065,529.198776320463,14.0,0.026,1.053,1.235,12906.599999999999,5.2673288778520355,997.7409494707076,15.0,0.027,1.386,1.355,9311783
1052075589,3755.6,-2.0787153547440878,241.15417011715462,6.0,0.064,1.488,1.47,,,,0.0,0.0,0.0,0.0,4820.1,0.1891635139414343,223.19640044741402,3.0,0.023,2.972,1.988,5319.1,3.9128014533091116,276.83523770251173,8.0,0.015,1.985,1.747,3195.9,-0.03338277695371744,161.91491467715912,14.0,0.024,1.103,1.474,10834.3,-4.631422809619839,570.2564746011016,16.0,0.031,1.957,1.443,3991.6,-1.3857435709404844,344.4217735714681,17.0,0.035,1.229,1.302,,,,0.0,0.0,0.0,0.0,4399.6,-1.1819136347727537,259.14934371999755,9.0,0.018,1.69,1.551,8185.1,-1.742087631872802,514.9034010746362,6.0,0.011,1.176,1.74,30757334
1052745011,4292.299999999999,1.8316028066198897,319.28831071330603,7.0,0.029,1.273,1.465,,,,0.0,0.0,0.0,0.0,3891.1,-0.5677572040465992,273.4309855118609,8.0,0.025,1.034,1.569,5443.0,-1.8045365910568156,344.12082380233267,7.0,0.03,1.419,1.455,5117.9,0.9614673088781853,235.8374635776086,11.0,0.023,2.327,1.634,2140.5,-0.13388110198163364,221.37156638265844,15.0,0.024,1.051,1.203,4224.5,2.0245495908401527,261.7668351466775,6.0,0.009,1.193,1.603,,,,0.0,0.0,0.0,0.0,5920.5,0.3007783203613273,354.9817090320736,9.0,0.039,1.453,1.466,10081.9,-0.6180063665605573,707.6494499981593,7.0,0.027,1.408,1.49,19839592
1053043132,4745.7,0.9251845802569957,606.3627487372352,12.0,0.021,1.03,1.141,16872.1,-9.031916134731087,1707.6895091342035,19.0,0.031,1.125,1.232,4776.5,-3.1886801886635223,545.0094180483768,13.0,0.022,1.076,1.173,5583.2,10.039949334177765,723.7104367591269,9.0,0.015,1.067,1.063,,,,0.0,0.0,0.0,0.0,4371.3,1.7161547307544873,655.5532985794512,7.0,0.014,1.009,1.08,3633.5,5.991400143330944,506.7405797109495,5.0,0.009,1.047,1.11,3070.5,-2.1047815869735502,390.4224218409825,9.0,0.016,1.036,1.14,4982.200000000001,2.22969258528524,655.7562187407617,12.0,0.021,1.34,1.125,9561.0,-8.203613273112115,1145.811634062335,14.0,0.024,1.077,1.189,9442732
1053609274,4579.9,-4.510574823752937,593.3682680769551,7.0,0.013,1.3,1.111,6842.2,-4.863318944684255,549.0915400999372,14.0,0.025,1.042,1.469,3975.8,-7.712688121864636,557.682649304142,3.0,0.008,1.123,1.084,4320.1,6.337761037316045,486.4055999288244,8.0,0.018,1.109,1.166,3356.4,-2.0281828636189396,236.78719528889667,12.0,0.024,1.219,1.649,5133.1,-4.888001866635556,870.6314508088311,1.0,0.0,0.0,0.0,6633.8,14.758154030766153,871.3522856530476,4.0,0.009,1.187,1.14,8148.8,9.50300828319528,904.021313328877,5.0,0.011,1.367,1.317,3725.2,-2.057820558047338,549.842656080775,6.0,0.02,1.093,1.102,9802.099999999999,8.087381876968717,880.9107802066198,12.0,0.022,1.197,1.297,35323803
1053686121,1557.1,0.8065698905018249,141.24779255568606,9.0,0.016,1.058,1.249,7553.4,3.7072882118631356,430.2100956001325,18.0,0.033,1.019,1.505,1287.6,-1.0209329844502593,135.41596362227557,12.0,0.022,1.09,1.21,1739.1,0.6946217563040616,146.9562804264182,10.0,0.017,1.401,1.356,3021.7,-0.49520841319311343,114.25290799693991,5.0,0.016,1.539,2.358,1387.4,0.6334061098981684,180.22289394475254,8.0,0.012,1.053,1.1,1280.3000000000002,-2.7194713421442978,156.09484811806047,10.0,0.017,1.09,1.136,1674.2,-2.104481591973467,182.4320731369894,16.0,0.026,1.181,1.224,2203.6,-0.6642389293511775,162.40713714198216,11.0,0.023,1.481,1.348,4678.1,-4.373277112048132,327.41145455557773,8.0,0.017,1.134,1.515,11025917
1053927671,40630.3,-33.81848635856069,5249.306271816305,9.0,0.039,1.06,1.116,65534.0,-28.71957134047766,8927.233764631701,13.0,0.037,1.0,1.109,46470.399999999994,-14.120014666422227,5302.173535470421,11.0,0.038,1.068,1.146,47992.2,-14.654739087681872,5345.460932736907,12.0,0.036,1.047,1.243,15982.8,-8.43332611123148,1715.697387478319,15.0,0.038,1.134,1.168,23794.3,-0.004616589723504609,3204.199763736117,7.0,0.046,1.016,1.105,37155.8,101.42455959067348,4291.515227748468,5.0,0.032,1.018,1.129,20906.199999999997,-6.309728171197147,2620.212742085389,10.0,0.031,1.039,1.151,54259.0,-8.350944150930818,6104.851772912536,17.0,0.054,1.149,1.16,65534.0,130.07344877585373,11142.13305411664,0.0,0.0,0.0,0.0,676554
1054353459,5553.6,-7.393293445109248,509.14376665938136,9.0,0.016,1.128,1.223,14237.0,0.8661522307961534,572.7511491650002,15.0,0.027,1.14,1.998,,,,0.0,0.0,0.0,0.0,5276.7,-0.7216546390893485,408.95256359295223,9.0,0.018,1.054,1.333,3233.0,-0.5133081115314745,190.309039113276,13.0,0.023,1.046,1.745,14610.900000000001,-34.67545540907651,2011.0076903268032,5.0,0.009,1.103,1.047,4427.3,-17.395826736221064,539.3997119494003,6.0,0.012,1.167,1.198,7215.299999999999,17.97185046915885,848.8399453195193,6.0,0.01,1.046,1.114,,,,0.0,0.0,0.0,0.0,12118.3,-5.423459609006517,769.9029029500872,10.0,0.017,1.312,1.298,19501057
1055093477,3561.3999999999996,-0.29167847202546626,267.0657638801357,12.0,0.024,1.54,1.314,7282.8,0.14339761003983267,384.3961498638034,18.0,0.03,1.34,1.499,,,,0.0,0.0,0.0,0.0,3007.1,-0.7380543657605707,263.138114885604,16.0,0.027,1.799,1.182,2150.1,-0.5259745670905485,160.2386886975844,16.0,0.03,1.264,1.445,6797.5,-15.321927967867202,878.6375775373932,5.0,0.036,1.362,1.252,5318.2,2.784753587440209,452.7299161883674,17.0,0.031,1.134,1.248,5502.4,1.4946084231929468,664.6584837042989,20.0,0.033,1.08,1.202,3000.0,-1.1202479958667355,273.9923048076234,13.0,0.026,1.194,1.174,6167.1,6.00331661138981,537.3837020710736,10.0,0.021,1.055,1.343,42668581
1055227118,3202.7,-1.232262795620073,272.66540059093796,7.0,0.01,1.159,1.288,6804.5,0.09004849919168013,431.441833321952,16.0,0.025,2.068,1.293,2689.0,-0.09159847335877735,237.6280458856726,12.0,0.019,1.167,1.281,2861.0,0.1973633772770454,283.68879496996044,21.0,0.034,1.154,1.199,3759.5,0.414409759837336,170.7607807947063,15.0,0.024,2.211,1.312,14233.8,1.3131614473092115,917.2150297348094,28.0,0.046,1.027,1.368,4410.1,2.5800069998833353,381.11032110356064,14.0,0.024,1.135,1.289,4537.9,1.1145814236429392,412.1375669578992,18.0,0.031,1.291,1.244,2761.7,2.094256867163178,278.7006553136057,14.0,0.022,1.384,1.251,7985.4,0.04206596556724054,597.583700463046,11.0,0.018,1.615,1.289,17695697
1056424078,2074.6,-1.5464075598740021,223.94344875287564,15.0,0.026,1.006,1.135,7978.8,-1.5206913218113032,491.3918532530544,16.0,0.027,1.202,1.634,1520.5,-0.2600456659055682,200.11517056543482,11.0,0.029,1.063,1.124,2268.0,1.7719038016033066,225.21949088449824,17.0,0.029,1.419,1.23,2538.1,-0.10003166613889769,197.2941752231239,15.0,0.025,1.225,1.289,2385.6,0.18003033282778622,352.8994998403785,12.0,0.022,1.044,1.101,3492.6,1.0978983683605272,295.1879086571684,12.0,0.019,1.013,1.485,5254.700000000001,-0.6048899185013583,356.9016348460815,15.0,0.025,1.363,1.446,1881.3,-0.08762243049816244,235.58209943119783,16.0,0.035,1.041,1.196,6173.799999999999,3.770153830769487,530.2605885929996,12.0,0.024,1.284,1.232,16095800
1056778258,4150.1,0.8119698005033249,495.3004497290473,15.0,0.024,1.179,1.122,25075.0,2.720771320477992,1176.5978921534954,13.0,0.024,1.058,1.85,4053.0,4.619656339061016,427.9091064890202,14.0,0.024,1.326,1.148,4419.4,-0.823319611339811,467.6422547334802,11.0,0.022,1.134,1.253,4289.3,0.7127381210313162,285.4542692100448,17.0,0.032,1.691,1.283,2599.8,0.2963117281378644,285.0347557188368,15.0,0.026,1.159,1.173,2142.7,-1.9578340360993984,304.9866928364062,4.0,0.007,1.121,1.049,1955.2,-1.310794820086332,261.5739130528312,21.0,0.034,1.033,1.131,5604.799999999999,-1.6242827748875024,557.4526636218046,15.0,0.029,1.325,1.171,12751.5,-9.153764103931602,1095.2542711584824,12.0,0.022,1.706,1.251,9806109
1057137462,5569.6,-1.7602039966000567,315.9268719716286,5.0,0.012,1.329,2.025,,,,0.0,0.0,0.0,0.0,5157.5,-1.3088615189746837,308.30092617217497,9.0,0.021,1.156,1.659,9052.9,0.3886768553857436,417.1159600347554,5.0,0.013,1.24,2.027,7967.900000000001,0.47382543624272927,267.5765273694253,5.0,0.012,1.186,2.759,8645.7,0.30732821119648007,520.9918033009841,15.0,0.03,1.213,1.564,4985.200000000001,1.0453325777903701,422.6065989064761,19.0,0.037,1.272,1.365,,,,0.0,0.0,0.0,0.0,7488.1,2.035566073898768,399.9056905809301,7.0,0.018,1.146,1.89,13286.3,-2.052882451959134,697.6908274051067,7.0,0.018,1.043,1.895,32749821
1057504299,5370.0,-0.23084615256412394,650.583177299149,15.0,0.028,1.096,1.13,15836.7,-6.822702954950751,934.8171817058743,17.0,0.036,2.104,1.303,6304.4,-5.068648855852403,721.6336260082071,15.0,0.025,1.313,1.168,6140.0,1.5818736354394094,647.7515211871057,12.0,0.019,1.261,1.145,2428.8,0.9829669505508242,268.249290863001,19.0,0.032,1.072,1.22,4160.5,2.511074815419743,491.19719994793587,17.0,0.028,1.157,1.171,4870.1,-3.1461642305961566,548.0743113953449,18.0,0.031,1.174,1.171,7249.3,-0.15161413976433727,641.490040690343,16.0,0.037,1.522,1.227,5226.5,-6.1069466214237735,768.0052701816288,14.0,0.023,1.102,1.076,8774.599999999999,12.420892985116915,1044.4316460584776,13.0,0.027,1.028,1.19,9719296
1057868450,2508.0,0.5617239712671456,328.91035348137655,10.0,0.018,1.106,1.091,,,,0.0,0.0,0.0,0.0,2500.6000000000004,-0.6617556374060433,296.30041687431645,12.0,0.02,1.017,1.15,3867.3,-1.69537174380427,451.55549484789805,7.0,0.011,1.085,1.167,1908.7,-1.2466792220129665,201.8828887911689,19.0,0.032,1.117,1.218,3222.6000000000004,4.454042432626123,491.1968963516739,6.0,0.013,1.024,1.049,2567.9,-5.987000216663056,350.9438387710631,2.0,0.006,1.046,1.023,3188.6000000000004,5.77187046882552,446.29892121454316,10.0,0.016,1.111,1.086,2659.2,2.9552674122097966,336.1197880078332,18.0,0.032,1.018,1.135,5314.1,5.268112198130031,610.9745508881315,11.0,0.02,1.129,1.197,38501378
1058582421,1036.2,0.017699705004916584,108.79366565056593,11.0,0.021,1.126,1.228,5949.6,-0.5021582973617107,415.9580603230441,16.0,0.027,1.241,1.687,1088.4,0.19761337311044816,117.11779293520499,16.0,0.03,1.157,1.212,1907.1999999999998,1.020282995283412,215.38349380682936,22.0,0.04,1.019,1.219,2507.0,-0.17109714838086032,100.59291066662355,9.0,0.016,1.028,2.179,2153.1000000000004,-3.7276045399243345,261.9437978337903,15.0,0.024,1.034,1.139,12960.0,0.48479192013466443,504.92014421458424,19.0,0.032,2.614,1.427,7930.400000000001,-1.9148347527541207,433.53822029545694,18.0,0.029,1.144,1.667,3248.3,1.3162447292545125,261.58703658242683,16.0,0.042,1.07,1.424,3087.2,2.369377177047049,241.62809295686623,14.0,0.026,1.316,1.469,24118695
1058923200,3853.4,2.6727554540757654,371.3496112609508,5.0,0.008,1.073,1.315,7026.6,1.038832686121898,468.8414488434174,17.0,0.029,1.355,1.278,2633.8999999999996,-0.7562540624322928,305.92227705132524,10.0,0.016,1.316,1.132,3169.3999999999996,0.5587073548774187,327.47236319280154,10.0,0.018,1.244,1.205,2046.4,-0.36071065482241965,210.98183187208,20.0,0.032,1.003,1.24,3851.8,-3.6167230546157563,554.3905612454948,5.0,0.015,1.002,1.032,5367.1,-3.219113014783087,446.56964006893264,5.0,0.007,1.071,1.444,4250.200000000001,25.23082948617523,544.9215739518526,5.0,0.009,1.002,1.12,3878.5,2.526191230146164,310.3942314356474,11.0,0.018,1.279,1.275,8686.0,3.0740487658539024,782.8291241874315,12.0,0.021,1.11,1.204,30815166
1059294461,3829.4,0.06833219446342562,413.8532554203438,9.0,0.018,1.319,1.224,9756.5,-2.571673805436576,697.1584968050323,16.0,0.026,1.025,1.374,2950.3,2.6302228296195063,340.7641693932129,15.0,0.025,1.142,1.116,3453.3,-3.111781470308828,364.4262239651295,14.0,0.028,1.344,1.184,2815.6,1.0933817769703837,246.10904439970537,19.0,0.032,1.081,1.332,2549.4,-6.249429176180397,341.2119616269871,6.0,0.009,1.022,1.154,3706.8999999999996,-3.5807736537724373,391.8956576389097,7.0,0.01,1.4,1.159,2569.6,1.1429976167063882,336.9094515123693,10.0,0.018,1.029,1.155,3747.7,1.0023666272228797,418.3823424787317,15.0,0.024,1.119,1.233,9079.8,-5.528124531257812,1162.833528577032,6.0,0.011,1.08,1.12,12981242
1059381646,2290.8,-1.200213329777837,267.5783096492649,12.0,0.023,1.007,1.197,16980.0,-1.9449175847069216,877.1947061741773,14.0,0.022,1.455,1.722,2115.9,-2.058665688905185,239.03851363625392,11.0,0.018,1.006,1.219,3154.8999999999996,-0.280161997300045,304.75215811647524,19.0,0.036,1.073,1.249,,,,0.0,0.0,0.0,0.0,5984.700000000001,-6.684105264912252,500.1847342026554,2.0,0.007,3.694,2.347,2715.3999999999996,-0.37462708954850754,388.1333367466475,1.0,0.0,0.0,0.0,2866.6,-3.117531374477092,373.79412312845557,9.0,0.016,1.082,1.108,3825.7,3.29681171980467,300.7539359717531,13.0,0.027,1.462,1.209,4952.2,-4.409226512891451,535.0043129769656,11.0,0.018,1.073,1.162,13871584
1060048694,1732.3,1.304044932584457,159.82218615162648,12.0,0.019,1.286,1.306,7330.5,-0.5133747770870486,512.0525384130461,19.0,0.031,1.434,1.455,1488.1,-0.337994366760554,151.51909480536062,12.0,0.021,1.03,1.272,1667.3,-0.19068015533074448,163.81543028324813,14.0,0.024,1.181,1.202,1645.0,-0.07866535557740705,96.74173950398034,15.0,0.025,1.178,1.74,2798.6,0.061682305294911755,302.4571612195523,7.0,0.025,1.07,1.193,2496.3,1.8984183596940052,216.6339946996717,9.0,0.015,1.226,1.222,3377.6,4.220979650339161,245.71317398092938,9.0,0.043,1.177,1.362,1640.9,-0.2582123631272812,169.85548620467853,14.0,0.024,1.075,1.271,2533.1000000000004,-3.3894435092748454,291.09407783714204,16.0,0.026,1.004,1.152,45662421
1060581218,2228.8999999999996,1.5549740837652706,281.28658194022233,10.0,0.03,1.011,1.15,19952.0,-0.6402393293445109,896.7936920801053,16.0,0.027,1.166,1.612,7954.8,22.50329161180647,887.5295388222075,1.0,0.0,0.0,0.0,3160.7,-0.9117181380310329,386.1545819575759,25.0,0.044,1.07,1.129,,1.9652777777777777,120.10701708737314,1.0,0.0,0.0,0.0,4424.700000000001,-5.6926051232479455,567.1184212476435,9.0,0.017,1.058,1.103,15542.5,-4.102848285861902,748.5274336879071,7.0,0.014,2.075,1.419,5945.9,-2.540324327927868,583.1125072186501,16.0,0.026,1.199,1.237,3458.5,-0.8096365060582323,402.4604563442486,25.0,0.046,1.091,1.18,4622.7,-5.458659022349628,534.9358508478562,9.0,0.015,1.127,1.146,20966158
1060632987,11833.3,5.670988816853052,1522.8402294157775,11.0,0.021,1.009,1.118,50785.3,-5.749220846319228,4971.38986671789,24.0,0.039,1.023,1.242,8615.5,-3.53450775820403,1075.314978804645,14.0,0.024,1.004,1.111,11671.4,9.425759570673822,1442.3457997543442,14.0,0.024,1.005,1.145,7655.9,11.911934801086648,880.799932638339,23.0,0.038,1.126,1.269,4274.0,-1.4221929634506092,551.8763738295601,9.0,0.022,1.074,1.115,5893.700000000001,-18.668305528241195,803.5621734963422,9.0,0.02,1.028,1.065,4786.4,6.809003183280279,652.2240364192711,18.0,0.036,1.116,1.114,11269.6,-0.44730921151314146,1475.6410665374715,13.0,0.022,1.251,1.089,21873.7,38.38592690121831,2806.1057158756157,15.0,0.025,1.053,1.132,3975339
1061211936,3832.6000000000004,-0.12138131031149481,478.4013612215427,10.0,0.024,1.001,1.167,7079.3,-0.6803553274112099,772.7200825892991,29.0,0.05,1.005,1.267,2769.1000000000004,-4.741287645205913,338.74981115796845,12.0,0.031,1.047,1.144,2812.0,-5.380243662605623,366.610696432835,11.0,0.027,1.02,1.119,2565.6,-1.958984016933051,280.30063579465406,23.0,0.038,1.132,1.156,2412.8,2.0146830886151896,306.84125832169286,10.0,0.02,1.102,1.148,4516.0,15.41177647039216,500.9427415318782,11.0,0.031,1.243,1.17,3224.1000000000004,0.46477558707354877,293.7356079083096,12.0,0.029,1.248,1.277,3091.5,-2.010599823336278,355.10820344937014,8.0,0.029,1.001,1.193,10412.0,-1.058799020016333,1178.3734051838508,9.0,0.016,1.07,1.216,43016957
1061556765,2867.3,1.2508958184030265,265.0321713478856,8.0,0.015,1.133,1.318,8626.3,-2.2017299711671474,550.324701804656,11.0,0.024,1.044,1.656,2492.6000000000004,0.23874602089965166,215.82142580056845,12.0,0.023,1.319,1.307,2699.6000000000004,1.306811553140781,272.99466596799016,25.0,0.045,1.072,1.25,3712.1,-0.45030916151397476,240.953372722087,15.0,0.027,1.583,1.312,2006.2,3.6047399210013165,276.97168798441055,6.0,0.01,1.006,1.063,14139.0,3.8413693105114914,433.43720856927143,4.0,0.009,2.591,2.985,4250.8,0.0767320544657589,267.69443806989614,9.0,0.015,1.962,1.461,2541.8,0.8385597160003381,265.0754884800529,15.0,0.031,1.448,1.201,8305.3,36.03633272778787,959.3375235226183,7.0,0.027,1.109,1.181,46584326
1061801479,3665.4,8.37449375843736,449.13971249942375,9.0,0.016,1.09,1.133,15259.1,1.7878202029966168,462.21580674484,14.0,0.023,1.253,1.839,,,,0.0,0.0,0.0,0.0,3175.4,-0.8612356460725654,328.24866543170265,11.0,0.017,1.237,1.176,3443.2,-0.7064048932517791,160.590482736133,14.0,0.023,1.021,1.835,13743.1,-19.92098465025583,1844.9146258224328,9.0,0.014,1.103,1.113,6479.3,5.7115214746420895,485.5774360881892,8.0,0.016,2.095,1.383,12284.2,-2.392193463442276,948.2584927358008,10.0,0.018,1.414,1.397,3306.7,6.088715188080199,338.2474126399416,13.0,0.02,1.126,1.219,7075.700000000001,-3.6103731604473257,594.9014647198729,9.0,0.014,1.184,1.396,26742662
1062764986,3826.2,-1.1647639206013234,290.6592728703426,7.0,0.012,1.277,1.489,9367.9,3.37667705538241,493.03273908264396,16.0,0.028,1.486,1.608,,,,0.0,0.0,0.0,0.0,3157.8,-1.5313078115364744,253.11058981097577,10.0,0.015,1.106,1.358,2426.7,0.5894568423859602,184.3317747019955,14.0,0.026,1.314,1.56,3668.2,8.853702438292695,565.0212935034381,6.0,0.011,1.018,1.05,3178.2,-2.8476692055132413,314.87656042879803,6.0,0.011,1.073,1.279,2692.0,4.638372693788437,378.60237998126263,8.0,0.015,1.159,1.115,3058.8,-0.7684205263245613,290.21528027466974,12.0,0.022,1.042,1.331,7145.0,30.30382826952884,706.5399333905713,9.0,0.016,1.085,1.313,39691110
1063425676,3921.8,0.028266195563407277,238.90484739516495,9.0,0.042,1.407,1.362,,,,0.0,0.0,0.0,0.0,2456.8,-1.4249095848402527,198.50591533300766,9.0,0.022,1.223,1.206,3621.3999999999996,3.374010433159447,300.6288127173007,9.0,0.018,1.87,1.316,2960.8,0.5500574990416827,159.87608032166884,12.0,0.023,1.693,1.376,2172.0,0.1097148380860319,282.5000629044673,8.0,0.017,1.015,1.17,3732.6,-4.634272762120632,293.5315625193566,11.0,0.027,1.009,1.564,,,,0.0,0.0,0.0,0.0,3447.3,-1.6152064132264463,252.9028492667524,10.0,0.05,1.377,1.389,6800.0,-1.4903584940250996,508.1859016108474,9.0,0.054,1.268,1.4,12886267
1064794195,9643.6,0.2475458742354294,385.7305941567219,6.0,0.015,2.99,1.69,20805.3,-0.5953900768320528,711.8446886250794,8.0,0.013,1.016,3.069,,,,0.0,0.0,0.0,0.0,4490.4,2.278495358410693,324.2602746667363,14.0,0.024,1.208,1.431,4675.9,0.2407626539557674,209.53801428234416,12.0,0.021,1.611,1.898,7512.4,2.506124897918368,1056.6986321716004,2.0,0.004,1.226,1.113,5381.5,-4.067615539741005,440.0730948822577,3.0,0.005,1.376,1.608,4645.0,6.67827202879952,620.1432494151849,11.0,0.019,1.032,1.081,,,,0.0,0.0,0.0,0.0,11895.2,4.647122547957534,720.974703312616,9.0,0.015,1.342,1.481,13261250
1064935255,,,,0.0,0.0,0.0,0.0,14225.9,-6.657489041849303,1119.8379125503454,20.0,0.037,1.311,1.299,3499.2,4.690655155747404,319.8102800785465,12.0,0.039,1.194,1.334,4071.3999999999996,2.0729487841869303,363.2842304649595,14.0,0.048,1.288,1.219,,,,0.0,0.0,0.0,0.0,3488.0,5.579940334327762,442.1766627080015,10.0,0.017,1.109,1.111,3081.2,-3.055382410293162,313.0058193900255,6.0,0.012,1.344,1.43,2893.8999999999996,5.137564373927101,368.6747615325254,18.0,0.031,1.06,1.092,3595.7,-4.881301978300361,399.7857596675803,12.0,0.025,1.014,1.27,6556.4,-1.979650339161014,604.9265443840952,15.0,0.034,1.399,1.163,47950543
